State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Rajasthan,Jaisalmer,Patwon Ki Haveli,Landmark,1805,1.0,4.4,20.0,Yes,Open All Days,Grandest and most ornate haveli cluster in Jaisalmer,Yes,0.15,Morning,India,https://maps.app.goo.gl/patwon,Jaisalmer Airport,Jaisalmer Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Sadar Bazaar,The Trio,October to March,Jaisalmer Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,2,0,4.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Jaisalmer,Top hotels near Patwon Ki Haveli in Jaisalmer,"Taxi, Bus, Metro",Jaisalmer Metro Station,300,Coastal Tropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Patwon Ki Haveli is a famous tourist attraction located in Jaisalmer.,4.4,0,10 AM - 1 PM,5,October - March,"Patwon Ki Haveli is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Patwon Ki Haveli?,Patwon Ki Haveli,Patwon Ki Haveli Jaisalmer में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Patwon Ki Haveli
Uttarakhand,Haridwar,Har Ki Pauri,Ghat,Unknown,1.0,4.5,0.0,Yes,Open All Days,Religious,Yes,0.025,All,India,https://www.google.com/maps/search/?api=1&query=Har%20Ki%20Pauri%2C%20Haridwar%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Haridwar Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Moti Bazaar,Chotiwala,October to March,Haridwar Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,73,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Haridwar,Top hotels near Har Ki Pauri in Haridwar,"Taxi, Bus, Metro",Haridwar Metro Station,300,Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Har Ki Pauri is a famous tourist attraction located in Haridwar.,4.5,0,11 AM - 4 PM,5,November - February,"Har Ki Pauri is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Har Ki Pauri?,Har Ki Pauri,Har Ki Pauri Haridwar में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Har Ki Pauri
Uttar Pradesh,Vrindavan,Prem Mandir,Temple,Unknown,1.0,4.7,0.0,Yes,Open All Days,Religious,No,0.205,October to March,India,Information not available,Indira Gandhi International Airport,Mathura Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Crawford Market, Colaba Causeway, Linking Road",Ahdoos,October to March,Mumbai Special Cuisine,9.0,0.0,0.0,90.0,No,Religious Heritage,3,1,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Vrindavan,Top hotels near Prem Mandir in Vrindavan,"Taxi, Bus, Metro",Vrindavan Metro Station,300,Humid Subtropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Prem Mandir is a famous tourist attraction located in Vrindavan.,4.7,0,10 AM - 1 PM,5,September - February,"Prem Mandir is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Prem Mandir?,Prem Mandir,Prem Mandir Vrindavan में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Prem Mandir
Madhya Pradesh,Bhopal,Madhya Pradesh Tribal Museum,Museum,2013,2.0,4.7,10.0,Yes,Monday,Cultural,Yes,0.15,All,India,https://www.google.com/maps/search/?api=1&query=Madhya%20Pradesh%20Tribal%20Museum%2C%20Bhopal%2C%20Madhya%20Pradesh%2C%20India,Raja Bhoj Airport,Bhopal Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Chowk Bazaar,Za-aiqa,October to March,Bhopal Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,10,0,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Bhopal,Top hotels near Madhya Pradesh Tribal Museum in Bhopal,"Taxi, Bus, Metro",Bhopal Metro Station,300,Temperate,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Madhya Pradesh Tribal Museum is a famous tourist attraction located in Bhopal.,4.7,0,10 AM - 1 PM,5,September - February,"Madhya Pradesh Tribal Museum is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Madhya Pradesh Tribal Museum?,Madhya Pradesh Tribal Museum,Madhya Pradesh Tribal Museum Bhopal में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Madhya Pradesh Tribal Museum
Bihar,Patna,Golghar Patna,Monument,Unknown,1.0,4.5,40.0,Yes,Open All Days,Historical,Yes,0.45,October to March,India,Information not available,Jay Prakash Narayan International Airport,Patna Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Low,No,2.0,No,No,No,0.0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8.3,0.0,0.0,78.0,Yes,Non-Religious,27,0,8.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Patna,Top hotels near Golghar Patna in Patna,"Taxi, Bus, Metro",Patna Metro Station,300,Temperate,"Sunglasses, cap, sunscreen, portable charger",60,180,Golghar Patna is a famous tourist attraction located in Patna.,4.5,0,11 AM - 4 PM,5,September - February,"Golghar Patna is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Golghar Patna?,Golghar Patna,Golghar Patna Patna में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Golghar Patna
Rajasthan,Neemrana,Neemrana Fort Palace,Palace,Unknown,1.5,4.4,100.0,Yes,Open All Days,Historical,Yes,0.12,October to March,India,Information not available,Indira Gandhi International Airport,Rewari Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Johari Bazaar, Bapu Bazaar, Tripolia Bazaar",Ambrai,October to March,Jaipur Special Cuisine,8.0,0.0,0.0,80.0,No,Non-Religious,36,0,4.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Neemrana,Top hotels near Neemrana Fort Palace in Neemrana,"Taxi, Bus, Metro",Neemrana Metro Station,300,Humid Subtropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Neemrana Fort Palace is a famous tourist attraction located in Neemrana.,4.4,0,5 PM - 9 PM,5,October - March,"Neemrana Fort Palace is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Neemrana Fort Palace?,Neemrana Fort Palace,Neemrana Fort Palace Neemrana में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Neemrana Fort Palace
Himachal Pradesh,Shimla,Jakhoo Temple,Temple,Unknown,1.5,4.6,0.0,Yes,Open All Days,"Temple dedicated to Lord Hanuman, featuring a massive statue at the peak",Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hp4,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,3,1,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Shimla,Top hotels near Jakhoo Temple in Shimla,"Taxi, Bus, Metro",Shimla Metro Station,300,Temperate,"Sunglasses, cap, sunscreen, portable charger",60,180,Jakhoo Temple is a famous tourist attraction located in Shimla.,4.6,0,11 AM - 4 PM,5,October - March,"Jakhoo Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Jakhoo Temple?,Jakhoo Temple,Jakhoo Temple Shimla में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Jakhoo Temple
Goa,Anjuna,Anjuna Flea Market,Market,Unknown,3.0,4.3,0.0,Yes,Sunday,Market,Yes,0.15,November to February,India,Information not available,Dabolim Airport / Manohar International Airport (Mopa),Thivim Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Medium,No,2.0,Yes,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Britto's,October to March,Delhi Special Cuisine,9.0,0.0,0.0,90.0,No,Non-Religious,25,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Anjuna,Top hotels near Anjuna Flea Market in Anjuna,"Taxi, Bus, Metro",Anjuna Metro Station,300,Temperate,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Anjuna Flea Market is a famous tourist attraction located in Anjuna.,4.3,0,5 PM - 9 PM,5,October - March,"Anjuna Flea Market is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Anjuna Flea Market?,Anjuna Flea Market,Anjuna Flea Market Anjuna में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Anjuna Flea Market
Rajasthan,Jaipur,Jaigarh Fort,Fort,1726,1.5,4.5,35.0,Yes,Open All Days,Historical,Yes,0.3,All,India,https://www.google.com/maps/search/?api=1&query=Jaigarh%20Fort%2C%20Jaipur%2C%20Rajasthan%2C%20India,Jaipur International Airport,Jaipur Junction,₹400 - ₹700,₹400 - ₹600,"Pyaaz Kachori, Laal Maas, Ghevar","Visit forts early to avoid heat, negotiate with local rickshaws.",Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Johari Bazaar, Bapu Bazaar, Tripolia Bazaar",Rawat Mishthan Bhandar,October to March,Jaipur Special Cuisine,8.0,26.9124,75.7873,72.0,No,Non-Religious,6,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Jaipur,Top hotels near Jaigarh Fort in Jaipur,"Taxi, Bus, Metro",Jaipur Metro Station,300,Temperate,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Jaigarh Fort is a famous tourist attraction located in Jaipur.,4.5,0,5 PM - 9 PM,5,October - March,"Jaigarh Fort is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Jaigarh Fort?,Jaigarh Fort,Jaigarh Fort Jaipur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Jaigarh Fort
Gujarat,Bhuj,Kutch Museum,Museum,Unknown,2.0,4.5,30.0,Yes,Monday,Historical,Yes,0.08,October to March,India,Information not available,Bhuj Airport,Bhuj Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,0.0,0.0,80.0,No,Non-Religious,10,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Bhuj,Top hotels near Kutch Museum in Bhuj,"Taxi, Bus, Metro",Bhuj Metro Station,300,Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Kutch Museum is a famous tourist attraction located in Bhuj.,4.5,0,5 PM - 9 PM,5,September - February,"Kutch Museum is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Kutch Museum?,Kutch Museum,Kutch Museum Bhuj में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Kutch Museum
Uttar Pradesh,Gorakhpur,Gorakhnath Temple,Temple,Unknown,2.0,4.8,0.0,Yes,Open All Days,"Headquarters of the Nath monastic order, dedicated to Gorakhnath",No,0.4,Morning,India,http://googleusercontent.com/maps.google.com/up19,Gorakhpur Airport,Gorakhpur Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Gorakhpur Main Market,Gorakhpur Famous Restaurant,October to March,Gorakhpur Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Gorakhpur,Top hotels near Gorakhnath Temple in Gorakhpur,"Taxi, Bus, Metro",Gorakhpur Metro Station,300,Coastal Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Gorakhnath Temple is a famous tourist attraction located in Gorakhpur.,4.8,0,11 AM - 4 PM,5,September - February,"Gorakhnath Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Gorakhnath Temple?,Gorakhnath Temple,Gorakhnath Temple Gorakhpur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Gorakhnath Temple
Meghalaya,Shillong,Umiam Lake,Lake,Ancient,2.0,4.5,0.0,Yes,Open All Days,Nature,Yes,0.0849999999999999,October to April,India,Information not available,Shillong Airport,Guwahati Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Laad Bazaar, Begum Bazaar, Shilparamam",Ahdoos,October to March,Hyderabad Special Cuisine,9.0,0.0,0.0,86.0,No,Non-Religious,34,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Shillong,Top hotels near Umiam Lake in Shillong,"Taxi, Bus, Metro",Shillong Metro Station,300,Humid Subtropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Umiam Lake is a famous tourist attraction located in Shillong.,4.5,0,10 AM - 1 PM,5,September - February,"Umiam Lake is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Umiam Lake?,Umiam Lake,Umiam Lake Shillong में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Umiam Lake
West Bengal,Kolkata,Mother House,Landmark,1950,1.0,4.8,0.0,Yes,Thursday,Tomb and headquarters of Mother Teresa,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/wb3,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,77.0,No,Non-Religious,2,0,5.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kolkata,Top hotels near Mother House in Kolkata,"Taxi, Bus, Metro",Kolkata Metro Station,300,Coastal Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Mother House is a famous tourist attraction located in Kolkata.,4.8,0,11 AM - 4 PM,5,September - February,"Mother House is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Mother House?,Mother House,Mother House Kolkata में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Mother House
Tamil Nadu,Tiruchirappalli,Rockfort Temple,Temple,Unknown,1.0,4.7,0.0,Yes,Open All Days,Religious,No,0.205,October to March,India,Information not available,Tiruchirappalli International Airport,Tiruchirappalli Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Crawford Market, Colaba Causeway, Linking Road",Ahdoos,October to March,Mumbai Special Cuisine,9.0,0.0,0.0,85.0,No,Religious Heritage,3,1,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Tiruchirappalli,Top hotels near Rockfort Temple in Tiruchirappalli,"Taxi, Bus, Metro",Tiruchirappalli Metro Station,300,Humid Subtropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Rockfort Temple is a famous tourist attraction located in Tiruchirappalli.,4.7,0,11 AM - 4 PM,5,November - February,"Rockfort Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Rockfort Temple?,Rockfort Temple,Rockfort Temple Tiruchirappalli में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Rockfort Temple
West Bengal,Kolkata,Science City Kolkata,Science,1997,3.0,4.4,60.0,Yes,Open All Days,Educational,Yes,0.88,All,India,https://www.google.com/maps/search/?api=1&query=Science%20City%20Kolkata%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,70.0,No,Non-Religious,28,0,4.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kolkata,Top hotels near Science City Kolkata in Kolkata,"Taxi, Bus, Metro",Kolkata Metro Station,300,Coastal Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Science City Kolkata is a famous tourist attraction located in Kolkata.,4.4,0,10 AM - 1 PM,5,November - February,"Science City Kolkata is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Science City Kolkata?,Science City Kolkata,Science City Kolkata Kolkata में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Science City Kolkata
