State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Uttarakhand,Almora,Binsar Wildlife Sanctuary,Wildlife Sanctuary,1988,2.0,4.3,150.0,No,Open All Days,Wildlife,Yes,0.01,All,India,https://www.google.com/maps/search/?api=1&query=Binsar%20Wildlife%20Sanctuary%2C%20Almora%2C%20Uttarakhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Almora Main Market,Almora Famous Restaurant,October to March,Almora Special Cuisine,8.0,0.0,0.0,69.0,No,Non-Religious,16,0,4.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.3,0,,5,,,,,,
Uttarakhand,Auli,Auli Ski Resort,Ski Resort,1990,3.0,4.5,0.0,No,Open All Days,Adventure,Yes,0.01,Morning,India,https://www.google.com/maps/search/?api=1&query=Auli%20Ski%20Resort%2C%20Auli%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Rishikesh Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Auli Main Market,Auli Famous Restaurant,October to March,Auli Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,42,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Uttarakhand,Badrinath,Badrinath Temple,Temple,Unknown,1.0,4.8,0.0,No,Open All Days,Religious,No,0.29,All,India,https://www.google.com/maps/search/?api=1&query=Badrinath%20Temple%2C%20Badrinath%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Rishikesh Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Badrinath Main Market,Badrinath Famous Restaurant,October to March,Badrinath Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Uttarakhand,Chopta,Tungnath Temple,Temple,Unknown,2.0,4.8,0.0,No,Open All Days,Religious,No,0.09,All,India,https://www.google.com/maps/search/?api=1&query=Tungnath%20Temple%2C%20Chopta%2C%20Uttarakhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Chopta Main Market,Chopta Famous Restaurant,October to March,Chopta Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Uttarakhand,Dehradun,Robber's Cave,Cave,Unknown,1.5,4.5,25.0,Yes,Open All Days,Nature,Yes,0.01,Morning,India,https://www.google.com/maps/search/?api=1&query=Robber%27s%20Cave%2C%20Dehradun%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Dehradun Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Paltan Bazaar,Black Pepper,October to March,Dehradun Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,7,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Uttarakhand,Haridwar,Har Ki Pauri,Ghat,Unknown,1.0,4.5,0.0,Yes,Open All Days,Religious,Yes,0.025,All,India,https://www.google.com/maps/search/?api=1&query=Har%20Ki%20Pauri%2C%20Haridwar%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Haridwar Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Moti Bazaar,Chotiwala,October to March,Haridwar Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,73,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Uttarakhand,Jim Corbett,Jim Corbett National Park,National Park,1936,3.0,4.4,100.0,Yes,Open All Days,Wildlife,Yes,0.3,All,India,https://www.google.com/maps/search/?api=1&query=Jim%20Corbett%20National%20Park%2C%20Jim%20Corbett%2C%20Uttarakhand%2C%20India,Pantnagar Airport,Ramnagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Jim Corbett Main Market,Jim Corbett Famous Restaurant,October to March,Jim Corbett Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,17,0,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
Uttarakhand,Joshimath,Valley of Flowers,National Park,1982,5.0,4.7,150.0,No,Open All Days,Nature,Yes,0.035,Morning,India,https://www.google.com/maps/search/?api=1&query=Valley%20of%20Flowers%2C%20Joshimath%2C%20Uttarakhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Joshimath Main Market,Joshimath Famous Restaurant,October to March,Joshimath Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,17,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Uttarakhand,Kedarnath,Kedarnath,Temple,Unknown,1.5,4.8,0.0,No,Open All Days,Religious,No,2.0,All,India,https://www.google.com/maps/search/?api=1&query=Kedarnath%2C%20Kedarnath%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Rishikesh Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Kedarnath Main Market,Kedarnath Famous Restaurant,October to March,Kedarnath Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,3,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Uttarakhand,Mussoorie,Kempty Falls,Waterfall,Ancient,1.5,4.2,15.0,Yes,Open All Days,Nature,Yes,0.55,Morning,India,https://www.google.com/maps/search/?api=1&query=Kempty%20Falls%2C%20Mussoorie%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Dehradun Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mall Road,Kalsang Friends Corner,October to March,Mussoorie Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,21,0,4.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Uttarakhand,Nainital,Naini Lake,Lake,Ancient,1.5,4.2,0.0,Yes,Open All Days,Nature,Yes,0.01,Morning,India,https://www.google.com/maps/search/?api=1&query=Naini%20Lake%2C%20Nainital%2C%20Uttarakhand%2C%20India,Pantnagar Airport,Kathgodam Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Nainital Main Market,Nainital Famous Restaurant,October to March,Nainital Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,34,0,4.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Uttarakhand,Ranikhet,Chaubatia Gardens,Orchard,1868,1.0,4.0,50.0,No,Open All Days,Recreational,Yes,0.025,All,India,https://www.google.com/maps/search/?api=1&query=Chaubatia%20Gardens%2C%20Ranikhet%2C%20Uttarakhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Ranikhet Main Market,Ranikhet Famous Restaurant,October to March,Ranikhet Special Cuisine,8.0,0.0,0.0,64.0,No,Non-Religious,74,0,4.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.0,0,,5,,,,,,
Uttarakhand,Rishikesh,Laxman Jhula,Suspension Bridge,1939,1.0,4.4,0.0,Yes,Open All Days,Cultural,Yes,0.03,Morning,India,https://www.google.com/maps/search/?api=1&query=Laxman%20Jhula%2C%20Rishikesh%2C%20Uttarakhand%2C%20India,Jolly Grant Airport,Rishikesh Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Lakshman Jhula Market,Chotiwala,October to March,Rishikesh Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,75,0,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
Uttarakhand,Uttarkashi,Gangotri Temple,Temple,1751,1.0,4.8,0.0,No,Open All Days,Religious,No,0.05,All,India,https://www.google.com/maps/search/?api=1&query=Gangotri%20Temple%2C%20Uttarkashi%2C%20Uttarakhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Uttarkashi Main Market,Uttarkashi Famous Restaurant,October to March,Uttarkashi Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
West Bengal,Bolpur,Kankalitala Temple,Temple,Unknown,0.5,4.7,0.0,Yes,Open All Days,Religious,No,0.045,All,India,https://www.google.com/maps/search/?api=1&query=Kankalitala%20Temple%2C%20Bolpur%2C%20West%20Bengal%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Bolpur Main Market,Bolpur Famous Restaurant,October to March,Bolpur Special Cuisine,8.0,0.0,0.0,75.0,No,Religious Heritage,3,1,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
West Bengal,Cooch Behar,Cooch Behar Palace,Palace,1887,1.0,4.5,20.0,Yes,Friday,Historical,Yes,0.09,All,India,https://www.google.com/maps/search/?api=1&query=Cooch%20Behar%20Palace%2C%20Cooch%20Behar%2C%20West%20Bengal%2C%20India,Bagdogra Airport,Cooch Behar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Cooch Behar Main Market,Cooch Behar Famous Restaurant,October to March,Cooch Behar Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,36,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
West Bengal,Darjeeling,Tiger Hill,Sunrise Point,Unknown,1.0,4.5,0.0,No,Open All Days,Nature,Yes,0.025,All,India,https://www.google.com/maps/search/?api=1&query=Tiger%20Hill%2C%20Darjeeling%2C%20West%20Bengal%2C%20India,Bagdogra Airport,New Jalpaiguri Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Darjeeling Main Market,Darjeeling Famous Restaurant,October to March,Darjeeling Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,76,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
West Bengal,Digha,Digha Beach,Beach,Ancient,1.5,4.5,0.0,No,Open All Days,Recreational,Yes,0.09,Morning,India,https://www.google.com/maps/search/?api=1&query=Digha%20Beach%2C%20Digha%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Digha Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,Yes,Yes,1000.0,Digha Main Market,Digha Famous Restaurant,October to March,Digha Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,1,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
West Bengal,Hooghly,Hangseswari Temple,Temple,1814,0.5,4.6,0.0,Yes,Open All Days,Architectural,No,0.07,All,India,https://www.google.com/maps/search/?api=1&query=Hangseswari%20Temple%2C%20Hooghly%2C%20West%20Bengal%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Hooghly Main Market,Hooghly Famous Restaurant,October to March,Hooghly Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,3,1,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Jalpaiguri,Gorumara National Park,National Park,1949,3.0,4.4,100.0,Yes,Open All Days,Wildlife,Yes,0.07,All,India,https://www.google.com/maps/search/?api=1&query=Gorumara%20National%20Park%2C%20Jalpaiguri%2C%20West%20Bengal%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Jalpaiguri Main Market,Jalpaiguri Famous Restaurant,October to March,Jalpaiguri Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,17,0,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
West Bengal,Kolkata,Victoria Memorial,Museum,1921,1.5,4.6,30.0,Yes,Monday,Historical,Yes,0.73,Morning,India,https://www.google.com/maps/search/?api=1&query=Victoria%20Memorial%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Victoria Memorial,Museum,1921,1.5,4.6,30.0,Yes,Monday,Historical,Yes,0.73,Morning,India,https://www.google.com/maps/search/?api=1&query=Victoria%20Memorial%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Victoria Memorial,Museum,1921,1.5,4.6,30.0,Yes,Monday,Historical,Yes,0.73,Morning,India,https://www.google.com/maps/search/?api=1&query=Victoria%20Memorial%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Howrah Bridge,Bridge,1943,0.5,4.6,0.0,Yes,Open All Days,Architectural,No,1.2,Anytime,India,https://www.google.com/maps/search/?api=1&query=Howrah%20Bridge%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,77,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Howrah Bridge,Bridge,1943,0.5,4.6,0.0,Yes,Open All Days,Architectural,No,1.2,Anytime,India,https://www.google.com/maps/search/?api=1&query=Howrah%20Bridge%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,77,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Howrah Bridge,Bridge,1943,0.5,4.6,0.0,Yes,Open All Days,Architectural,No,1.2,Anytime,India,https://www.google.com/maps/search/?api=1&query=Howrah%20Bridge%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,77,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Indian Museum,Museum,1814,2.0,4.6,50.0,Yes,Monday,Historical,Yes,0.18,Morning,India,https://www.google.com/maps/search/?api=1&query=Indian%20Museum%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Indian Museum,Museum,1814,2.0,4.6,50.0,Yes,Monday,Historical,Yes,0.18,Morning,India,https://www.google.com/maps/search/?api=1&query=Indian%20Museum%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Indian Museum,Museum,1814,2.0,4.6,50.0,Yes,Monday,Historical,Yes,0.18,Morning,India,https://www.google.com/maps/search/?api=1&query=Indian%20Museum%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
West Bengal,Kolkata,Dakshineswar Kali Temple,Temple,1855,1.0,4.7,0.0,Yes,Open All Days,Religious,Yes,0.82,Morning,India,https://www.google.com/maps/search/?api=1&query=Dakshineswar%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,75.0,No,Religious Heritage,3,1,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
West Bengal,Kolkata,Dakshineswar Kali Temple,Temple,1855,1.0,4.7,0.0,Yes,Open All Days,Religious,Yes,0.82,Morning,India,https://www.google.com/maps/search/?api=1&query=Dakshineswar%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,75.0,No,Religious Heritage,3,1,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
West Bengal,Kolkata,Dakshineswar Kali Temple,Temple,1855,1.0,4.7,0.0,Yes,Open All Days,Religious,Yes,0.82,Morning,India,https://www.google.com/maps/search/?api=1&query=Dakshineswar%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,75.0,No,Religious Heritage,3,1,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
West Bengal,Kolkata,Kalighat Kali Temple,Temple,1809,1.0,4.4,0.0,Yes,Open All Days,Religious,Yes,0.5,Morning,India,https://www.google.com/maps/search/?api=1&query=Kalighat%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,70.0,No,Religious Heritage,3,1,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
West Bengal,Kolkata,Kalighat Kali Temple,Temple,1809,1.0,4.4,0.0,Yes,Open All Days,Religious,Yes,0.5,Morning,India,https://www.google.com/maps/search/?api=1&query=Kalighat%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,70.0,No,Religious Heritage,3,1,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
West Bengal,Kolkata,Kalighat Kali Temple,Temple,1809,1.0,4.4,0.0,Yes,Open All Days,Religious,Yes,0.5,Morning,India,https://www.google.com/maps/search/?api=1&query=Kalighat%20Kali%20Temple%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",6 Ballygunge Place,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,70.0,No,Religious Heritage,3,1,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
West Bengal,Kolkata,Eden Gardens,Cricket Ground,1864,3.0,4.1,2500.0,Yes,Open All Days,Sports,Yes,0.1,All,India,https://www.google.com/maps/search/?api=1&query=Eden%20Gardens%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Peter Cat,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,66.0,No,Non-Religious,78,0,4.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
West Bengal,Kolkata,Eden Gardens,Cricket Ground,1864,3.0,4.1,2500.0,Yes,Open All Days,Sports,Yes,0.1,All,India,https://www.google.com/maps/search/?api=1&query=Eden%20Gardens%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,66.0,No,Non-Religious,78,0,4.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.1,0,,5,,,,,,
